shop_id,category_id,longitude,latitude,price,mall_id
s_3595150,c_38,121.530205,38.214852,44,m_1263
s_3595309,c_14,114.43632,23.558731,48,m_4459
s_3595527,c_49,106.964381,29.793256,54,m_2224
s_3596300,c_34,104.41582,31.286034,36,m_3517
s_3596754,c_28,115.193701,38.540617,44,m_3112
s_3596865,c_38,121.133623,31.196617,45,m_6587
s_3597108,c_19,115.195001,38.540786,55,m_3112
s_3597270,c_49,106.964179,29.795768,64,m_2224
s_3597318,c_38,104.416164,31.286649,44,m_3517
s_3598603,c_34,121.133473,31.197384,42,m_6587
s_3598974,c_11,121.530518,38.215158,56,m_1263
s_3599099,c_28,122.272664,37.980031,43,m_1950
s_3599288,c_34,121.530787,38.214936,41,m_1263
s_3600253,c_28,121.72962,32.604153,44,m_4759
s_3601347,c_49,120.80789,31.431581,61,m_3528
s_3601370,c_28,121.133684,31.196638,44,m_6587
s_3601993,c_38,120.407807,30.53598,46,m_4341
s_3602466,c_13,116.444325,29.228966,57,m_8093
s_3602497,c_26,122.004244,31.516107,40,m_4495
s_3606005,c_12,114.092856,23.927399,64,m_2907
s_3606064,c_12,119.044504,25.205656,63,m_3871
s_3606146,c_28,112.489,41.791616,44,m_6167
s_3606217,c_49,107.516517,29.737762,57,m_1021
s_3606862,c_24,121.326592,31.776881,68,m_4011
s_3608057,c_28,121.530104,38.214958,43,m_1263
s_3608966,c_38,116.760699,40.736901,47,m_2578
s_3609326,c_1,122.347311,31.834201,56,m_690
s_3609622,c_128,118.192047,32.856544,52,m_5085
s_3609633,c_1,122.256083,31.351585,55,m_3005
s_3609851,c_50,122.34689,31.834329,64,m_690
s_3611031,c_25,120.407758,30.535953,32,m_4341
s_3611139,c_34,121.448184,31.630219,40,m_979
s_3611167,c_56,117.839,25.333395,53,m_5154
s_3611218,c_30,119.629865,26.746122,40,m_5076
s_3613093,c_28,121.193615,31.800511,34,m_7601
s_3613095,c_36,121.193622,31.800497,40,m_7601
s_3613866,c_49,121.53076,38.214904,63,m_1263
s_3614133,c_47,113.78181,23.337327,60,m_7374
s_3615799,c_62,117.705838,36.82766,55,m_8344
s_3616636,c_59,119.044056,25.206901,43,m_3871
s_3616885,c_127,114.33169,23.305551,56,m_3313
s_3618673,c_24,119.044129,25.206816,66,m_3871
s_3618674,c_10,119.124918,25.604459,60,m_4121
s_3618795,c_133,120.408342,33.337583,59,m_3445
s_3619634,c_26,119.044314,25.20678,44,m_3871
s_3620257,c_29,123.800089,42.367588,46,m_1085
s_3620333,c_56,111.339245,31.217444,39,m_5352
s_3620495,c_49,117.453517,39.588217,60,m_623
s_3620937,c_12,118.047857,31.892631,61,m_615
s_3621928,c_50,121.530745,38.215502,61,m_1263
s_3621982,c_30,109.264725,35.258196,41,m_7800
s_3622164,c_13,121.530787,38.214936,56,m_1263
s_3622416,c_33,106.964462,29.796153,54,m_2224
s_3622417,c_34,115.089091,30.691207,40,m_3739
s_3622617,c_12,106.963507,29.792911,62,m_2224
s_3622688,c_38,121.530431,38.215244,42,m_1263
s_3622723,c_7,107.516961,29.738268,59,m_1021
s_3622925,c_24,109.093421,34.396464,57,m_2467
s_3622929,c_11,117.255299,36.898952,64,m_7523
s_3623428,c_30,117.270071,34.858318,44,m_7994
s_3625800,c_14,119.326701,32.644286,52,m_2182
s_3626391,c_55,121.192806,31.80048,58,m_7601
s_3626876,c_38,121.110983,31.975229,36,m_5767
s_3626884,c_49,122.181379,32.181802,50,m_2415
s_3627380,c_13,117.839787,25.334003,55,m_5154
s_3628861,c_1,121.963799,31.654207,64,m_1293
s_3629167,c_13,109.092517,34.396975,58,m_2467
s_3629507,c_34,117.838162,25.332102,40,m_5154
s_3630892,c_135,121.193385,31.800196,58,m_7601
s_3631237,c_34,120.353777,32.350651,40,m_4923
s_3631317,c_27,120.55438,30.852739,41,m_4406
s_3631473,c_27,121.530745,38.21548,38,m_1263
s_3631602,c_2,119.864202,26.658419,58,m_625
s_3631717,c_34,120.331052,32.328014,40,m_626
s_3631743,c_38,120.746043,30.815487,44,m_1175
s_3632036,c_24,115.447614,38.755531,60,m_4168
s_3632041,c_24,122.178423,38.42859,64,m_8379
s_3632197,c_38,115.093238,38.93189,46,m_6337
s_3632940,c_7,119.86541,26.659682,58,m_625
s_3633039,c_29,114.831807,31.234176,56,m_4094
s_3634579,c_34,121.006688,32.322636,41,m_5825
s_3634874,c_28,121.000967,30.908891,46,m_5892
s_3634883,c_19,117.453191,39.588555,59,m_623
s_3634896,c_34,116.759929,40.73694,40,m_2578
s_3635032,c_28,115.445771,38.755373,26,m_4168
s_3635110,c_12,119.874882,32.754211,64,m_7973
s_3635671,c_38,115.445708,38.755248,42,m_4168
s_3636096,c_11,115.195001,38.540786,58,m_3112
s_3637026,c_28,117.4501,39.589299,44,m_623
s_3637127,c_14,117.812961,39.617276,50,m_2123
s_3637150,c_130,114.002098,34.890024,56,m_2267
s_3637396,c_50,118.900826,25.43269,45,m_4548
s_3638462,c_19,120.611437,34.056525,59,m_4515
s_3638516,c_14,117.270728,34.856045,49,m_7994
s_3638531,c_56,121.730218,32.60349,53,m_4759
s_3639161,c_26,115.19643,38.540358,44,m_3112
s_3640314,c_55,121.955734,39.588902,57,m_4543
s_3640569,c_26,121.730336,32.602551,40,m_4759
s_3640945,c_51,106.962593,29.797388,69,m_2224
s_3641464,c_39,117.365003,40.667807,59,m_1621
s_3643138,c_30,117.255571,36.899631,46,m_7523
s_3644057,c_1,117.255528,36.89883,59,m_7523
s_3644060,c_24,114.515135,30.910727,59,m_1790
s_3645092,c_38,119.62837,26.745985,46,m_5076
s_3645493,c_38,113.789533,23.83268,42,m_1831
s_3645537,c_56,106.96261,29.797396,54,m_2224
s_3646758,c_47,122.270283,37.980904,62,m_1950
s_3647052,c_27,117.360986,40.638564,44,m_4079
s_3647496,c_49,120.352106,32.349962,63,m_4923
s_3648391,c_14,109.291771,35.182335,44,m_2058
s_3648442,c_26,115.09312,38.931906,44,m_6337
s_3649821,c_38,112.325348,32.686516,44,m_3832
s_3650566,c_34,119.044775,25.206212,36,m_3871
s_3651947,c_38,121.531085,38.215604,52,m_1263
s_3653231,c_50,104.416164,31.286649,58,m_3517
s_3654809,c_15,120.49392,36.453809,61,m_2333
s_3655713,c_28,119.194096,32.424499,44,m_4033
s_3656396,c_28,119.194185,32.423783,39,m_4033
s_3656659,c_6,120.744118,30.814496,59,m_1175
s_3656675,c_49,121.530412,38.21521,63,m_1263
s_3656794,c_28,116.941223,40.496567,42,m_4828
s_3656983,c_38,116.940715,40.495364,46,m_4828
s_3657278,c_42,113.782045,23.33778,40,m_7374
s_3657539,c_27,121.110824,31.974602,50,m_5767
s_3658245,c_13,116.089988,39.208877,61,m_968
s_3658471,c_62,120.495185,36.455181,53,m_2333
s_3658573,c_49,106.965172,29.792624,61,m_2224
s_3658709,c_14,117.254908,36.899449,42,m_7523
s_3659010,c_38,115.29874,37.576328,38,m_5529
s_3659505,c_6,120.611469,34.055705,60,m_4515
s_3660303,c_33,117.365229,40.665894,52,m_1621
s_3661081,c_1,114.43781,23.559173,56,m_4459
s_3662433,c_62,121.108312,31.974822,43,m_5767
s_3662878,c_38,117.839,25.333395,42,m_5154
s_3663014,c_14,104.415406,31.286303,51,m_3517
s_3664498,c_38,113.186712,38.377707,34,m_5810
s_3664708,c_39,114.000381,34.888961,59,m_2267
s_3664782,c_30,123.80159,42.367164,45,m_1085
s_3665140,c_14,115.445869,38.755719,48,m_4168
s_3665540,c_39,115.446964,38.755358,56,m_4168
s_3666698,c_28,120.329815,32.329924,43,m_626
s_3666767,c_24,119.043462,25.206703,61,m_3871
s_3666815,c_13,122.306777,32.086929,57,m_1409
s_3666994,c_50,122.003378,31.516331,60,m_4495
s_3667042,c_34,122.18,32.181406,41,m_2415
s_3667512,c_6,121.448909,31.630959,61,m_979
s_3667782,c_28,120.612802,34.055877,44,m_4515
s_3667784,c_38,119.874271,32.753513,43,m_7973
s_3668076,c_28,120.612392,34.0555,42,m_4515
s_3668174,c_53,122.255616,31.351461,69,m_3005
s_3668327,c_42,121.730218,32.60349,66,m_4759
s_3668948,c_13,120.927446,32.147384,57,m_4187
s_3668961,c_28,120.612415,34.055554,44,m_4515
s_3669011,c_34,119.002392,31.687768,42,m_6803
s_3669025,c_28,120.744991,30.815327,44,m_1175
s_3669031,c_27,104.41582,31.286034,39,m_3517
s_3669242,c_30,120.611303,34.055962,44,m_4515
s_3669262,c_28,119.002392,31.687768,42,m_6803
s_3669739,c_15,121.530733,38.215673,58,m_1263
s_3670154,c_28,120.612323,34.055548,42,m_4515
s_3671247,c_28,120.612457,34.055484,44,m_4515
s_3671427,c_28,120.612808,34.055443,44,m_4515
s_3671663,c_49,115.196091,38.53981,60,m_3112
s_3672536,c_18,118.191513,32.856728,70,m_5085
s_3672561,c_2,117.270928,34.857394,58,m_7994
s_3673062,c_11,112.325078,32.687166,56,m_3832
s_3673615,c_36,121.530015,38.214726,48,m_1263
s_3673918,c_30,121.729273,32.603848,45,m_4759
s_3675158,c_36,122.270983,37.98001,50,m_1950
s_3676611,c_1,116.443911,29.22912,57,m_8093
s_3676888,c_28,119.124904,25.605369,40,m_4121
s_3678572,c_48,114.331157,23.306123,58,m_3313
s_3680478,c_2,118.900231,25.433044,56,m_4548
s_3680967,c_48,111.340287,31.21681,59,m_5352
s_3680992,c_26,112.324736,32.686524,44,m_3832
s_3681192,c_38,116.941754,40.4957,46,m_4828
s_3681665,c_10,120.494113,36.454831,58,m_2333
s_3681945,c_27,104.417518,31.286537,42,m_3517
s_3682532,c_26,121.134547,31.197737,44,m_6587
s_3682772,c_6,120.745684,30.815638,62,m_1175
s_3682819,c_29,120.9996,30.909131,44,m_5892
s_3683331,c_28,122.308738,32.087752,44,m_1409
s_3683348,c_15,122.181631,32.182428,59,m_2415
s_3683375,c_44,120.926375,32.149586,50,m_4187
s_3683488,c_25,122.140708,39.819073,45,m_3916
s_3683550,c_47,120.354087,32.350749,63,m_4923
s_3683594,c_49,122.347153,31.83425,61,m_690
s_3684387,c_28,117.270162,34.857652,42,m_7994
s_3684455,c_29,106.963662,29.795253,47,m_2224
s_3684784,c_38,118.204113,24.784226,46,m_1089
s_3684846,c_38,121.531695,38.216234,42,m_1263
s_3685142,c_30,120.63056,34.099023,43,m_3501
s_3685436,c_33,121.111925,31.975144,54,m_5767
s_3686280,c_15,116.090522,39.20954,67,m_968
s_3686420,c_34,122.596141,31.581731,40,m_3839
s_3686746,c_62,121.955301,39.588281,55,m_4543
s_3687299,c_27,106.964166,29.793748,40,m_2224
s_3687934,c_49,117.814508,39.618345,60,m_2123
s_3688510,c_28,121.31223,31.919077,42,m_1375
s_3688679,c_27,114.516467,30.911928,43,m_1790
s_3689674,c_39,122.272732,37.980005,56,m_1950
s_3689715,c_15,114.000256,34.89012,59,m_2267
s_3689841,c_36,113.819552,34.949348,49,m_2270
s_3691337,c_30,104.416747,31.286351,44,m_3517
s_3691349,c_17,113.819881,34.950834,60,m_2270
s_3691790,c_59,121.312451,31.918602,44,m_1375
s_3691922,c_1,113.789918,23.833303,57,m_1831
s_3692210,c_34,122.255573,31.351324,41,m_3005
s_3692437,c_6,119.874318,32.753028,61,m_7973
s_3692480,c_36,119.00239,31.688533,50,m_6803
s_3692816,c_28,120.494492,36.455118,44,m_2333
s_3692882,c_55,117.450802,39.589278,54,m_623
s_3693358,c_43,120.69466,31.95424,65,m_622
s_3693641,c_34,120.745684,30.815638,40,m_1175
s_3693729,c_14,116.759684,40.736901,50,m_2578
s_3694161,c_34,115.089097,30.690815,35,m_3739
s_3694573,c_19,112.32628,32.688087,58,m_3832
s_3695180,c_28,117.701059,35.13267,42,m_3425
s_3695209,c_14,120.747016,30.815726,49,m_1175
s_3695706,c_15,106.963758,29.794905,59,m_2224
s_3697861,c_34,106.963824,29.794064,40,m_2224
s_3697881,c_34,104.414861,31.285983,42,m_3517
s_3698000,c_33,114.436144,23.558628,47,m_4459
s_3698140,c_26,117.270993,34.857214,44,m_7994
s_3698146,c_1,117.365906,40.666601,75,m_1621
s_3698335,c_25,117.914142,39.589296,54,m_2878
s_3698465,c_13,117.365884,40.666552,72,m_1621
s_3699440,c_43,116.089507,28.77225,64,m_4572
s_3699560,c_28,115.447393,38.75541,44,m_4168
s_3699611,c_27,113.819822,34.94924,39,m_2270
s_3699734,c_50,122.272715,37.980066,60,m_1950
s_3699873,c_136,113.564115,23.158513,57,m_909
s_3699910,c_29,109.093421,34.396464,45,m_2467
s_3700198,c_38,106.96353,29.794165,46,m_2224
s_3701186,c_30,114.638404,35.234626,41,m_9054
s_3701330,c_14,117.840142,25.333309,49,m_5154
s_3701645,c_62,122.141548,39.819442,54,m_3916
s_3701971,c_21,121.495943,32.080657,57,m_2715
s_3702006,c_38,120.556403,30.851541,39,m_4406
s_3702241,c_50,122.594738,31.582152,62,m_3839
s_3702317,c_38,120.80766,31.431696,42,m_3528
s_3702487,c_135,114.639097,35.552745,50,m_3054
s_3703070,c_44,117.365879,40.666585,66,m_1621
s_3703919,c_27,106.964282,29.793649,41,m_2224
s_3704217,c_50,114.435895,23.559215,62,m_4459
s_3704765,c_1,122.307179,32.087463,64,m_1409
s_3706148,c_39,113.819016,34.950678,58,m_2270
s_3707099,c_38,116.444691,29.228996,44,m_8093
s_3707203,c_2,120.746531,30.815673,58,m_1175
s_3707289,c_15,119.628212,26.745741,59,m_5076
s_3707530,c_128,118.236818,32.239869,59,m_9068
s_3708022,c_24,122.34689,31.834329,60,m_690
s_3708149,c_39,122.346861,31.833766,58,m_690
s_3710061,c_38,120.61059,34.05743,44,m_4515
s_3710069,c_38,120.746134,30.815804,46,m_1175
s_3710588,c_38,113.99998,34.889253,41,m_2267
s_3710803,c_26,117.450703,39.589376,46,m_623
s_3710938,c_56,114.000331,34.888931,54,m_2267
s_3711247,c_38,116.089796,39.20786,46,m_968
s_3711363,c_38,116.089988,39.208877,46,m_968
s_3711589,c_49,114.092045,23.928885,50,m_2907
s_3711725,c_26,114.002418,34.889808,43,m_2267
s_3713977,c_28,119.002209,31.687354,44,m_6803
s_3715450,c_12,120.745448,30.815599,62,m_1175
s_3715677,c_28,120.494219,36.453575,42,m_2333
s_3716008,c_38,116.089988,39.208877,47,m_968
s_3716953,c_34,121.531451,38.215948,35,m_1263
s_3716980,c_28,109.26482,35.258187,47,m_7800
s_3717274,c_28,121.192699,31.799337,44,m_7601
s_3717322,c_26,116.759536,40.737414,44,m_2578
s_3717353,c_135,116.444437,29.228481,58,m_8093
s_3717453,c_34,122.178073,38.427475,40,m_8379
s_3717758,c_49,113.789852,23.833246,60,m_1831
s_3717925,c_49,121.133897,31.198359,63,m_6587
s_3717981,c_4,116.941143,40.496374,60,m_4828
s_3718241,c_36,106.963758,29.794905,49,m_2224
s_3718546,c_38,122.593802,31.581506,46,m_3839
s_3718698,c_48,117.365374,40.666269,61,m_1621
s_3719199,c_38,120.407548,30.536005,44,m_4341
s_3719859,c_11,116.089963,28.773616,57,m_4572
s_3720081,c_1,120.745045,30.81515,57,m_1175
s_3720693,c_34,114.516468,30.911929,38,m_1790
s_3721256,c_38,120.74751,30.815907,44,m_1175
s_3721601,c_2,116.445104,29.229179,58,m_8093
s_3722108,c_26,119.628212,26.745788,44,m_5076
s_3722944,c_38,115.195721,38.540396,43,m_3112
s_3723094,c_38,116.940022,40.496654,46,m_4828
s_3723616,c_38,121.963033,31.651876,46,m_1293
s_3723778,c_15,122.255616,31.351461,60,m_3005
s_3724181,c_38,109.265826,35.257575,46,m_7800
s_3725996,c_25,109.093708,34.396291,47,m_2467
s_3726100,c_6,121.008217,32.322704,53,m_5825
s_3726210,c_38,119.630198,26.745406,42,m_5076
s_3726387,c_38,115.447414,38.755308,39,m_4168
s_3726779,c_28,117.25607,36.899736,40,m_7523
s_3727045,c_29,117.705567,36.828531,45,m_8344
s_3727061,c_5,117.255018,36.899385,58,m_7523
s_3727354,c_14,121.112489,31.974591,57,m_5767
s_3727930,c_34,113.564858,23.15938,39,m_909
s_3728667,c_9,120.331079,32.32969,55,m_626
s_3729230,c_28,116.089852,39.209618,43,m_968
s_3729334,c_30,117.701087,35.132206,46,m_3425
s_3729393,c_24,116.44436,29.228789,58,m_8093
s_3729420,c_38,106.963507,29.792911,44,m_2224
s_3729549,c_27,116.44534,29.229261,42,m_8093
s_3729738,c_28,121.135434,31.198638,42,m_6587
s_3729972,c_30,113.782143,23.336558,46,m_7374
s_3730036,c_50,120.493786,36.456066,61,m_2333
s_3730145,c_1,117.838482,25.332465,45,m_5154
s_3730249,c_34,117.837988,25.332635,40,m_5154
s_3730503,c_28,119.873926,32.754511,44,m_7973
s_3730550,c_28,114.000681,34.889487,30,m_2267
s_3731100,c_39,114.092006,23.928712,57,m_2907
s_3732389,c_49,121.110983,31.975229,63,m_5767
s_3732911,c_36,121.111925,31.975144,49,m_5767
s_3733210,c_14,119.87417,32.753978,50,m_7973
s_3733284,c_34,121.313893,31.918376,36,m_1375
s_3734082,c_13,117.706572,36.829224,57,m_8344
s_3734429,c_15,120.33151,32.330438,59,m_626
s_3734634,c_38,119.629814,26.745231,46,m_5076
s_3734779,c_30,119.864998,26.659841,44,m_625
s_3734889,c_135,107.516961,29.738268,62,m_1021
s_3735080,c_1,113.564254,23.15875,58,m_909
s_3735112,c_38,106.963287,29.797134,34,m_2224
s_3735644,c_34,119.044484,25.206281,42,m_3871
s_3735647,c_6,114.092205,23.928251,55,m_2907
s_3735661,c_43,115.193701,38.540617,60,m_3112
s_3735812,c_15,119.327415,32.644389,58,m_2182
s_3737240,c_46,117.701029,35.132654,48,m_3425
s_3737251,c_34,122.346326,31.834457,43,m_690
s_3737573,c_28,119.124975,25.60306,44,m_4121
s_3737771,c_15,114.43645,23.558387,60,m_4459
s_3738103,c_34,117.255067,36.898233,40,m_7523
s_3738158,c_13,119.043858,25.207762,57,m_3871
s_3738983,c_55,116.940955,40.496312,57,m_4828
s_3739103,c_38,112.490755,41.791931,34,m_6167
s_3739476,c_14,119.32661,32.644932,47,m_2182
s_3739839,c_34,116.444757,29.228983,42,m_8093
s_3739954,c_48,122.180883,32.182202,59,m_2415
s_3740350,c_38,120.407313,33.337073,44,m_3445
s_3740483,c_30,122.594717,31.582083,45,m_3839
s_3740508,c_34,121.963123,31.652801,43,m_1293
s_3740685,c_38,121.365214,32.316524,46,m_4422
s_3740759,c_26,121.312441,31.918836,44,m_1375
s_3740894,c_28,121.135545,31.196404,44,m_6587
s_3740930,c_5,121.134077,31.198293,56,m_6587
s_3740966,c_51,120.494585,36.455164,64,m_2333
s_3741135,c_38,116.862076,40.325438,43,m_7168
s_3741710,c_34,116.861934,40.327878,41,m_7168
s_3743128,c_34,115.195638,38.541251,39,m_3112
s_3743209,c_28,112.326334,32.687599,44,m_3832
s_3743427,c_14,122.273657,37.980388,46,m_1950
s_3743698,c_34,120.746022,30.815469,42,m_1175
s_3743937,c_38,117.256367,36.89976,46,m_7523
s_3744007,c_27,119.044008,25.207515,41,m_3871
s_3744077,c_25,109.265109,35.25827,46,m_7800
s_3744382,c_15,104.417787,31.286538,58,m_3517
s_3744599,c_41,104.417594,31.286319,70,m_3517
s_3745834,c_30,120.746224,30.815683,45,m_1175
s_3746178,c_38,121.530822,38.215917,45,m_1263
s_3746204,c_34,113.564115,23.158513,42,m_909
s_3746740,c_49,114.33169,23.305551,61,m_3313
s_3746789,c_30,119.628879,26.746669,44,m_5076
s_3747614,c_10,121.006997,32.323024,58,m_5825
s_3749169,c_28,121.963612,31.653791,44,m_1293
s_3749811,c_38,116.861943,40.327808,44,m_7168
s_3750412,c_38,114.830409,31.232398,46,m_4094
s_3750458,c_11,106.96245,29.798332,56,m_2224
s_3751163,c_6,121.729178,32.604201,58,m_4759
s_3751588,c_28,116.08894,28.773109,47,m_4572
s_3751919,c_28,120.745448,30.815599,44,m_1175
s_3751959,c_24,120.80766,31.431696,57,m_3528
s_3752049,c_30,123.799426,42.36728,44,m_1085
s_3752323,c_25,122.178451,38.428456,54,m_8379
s_3752485,c_25,113.564254,23.15875,54,m_909
s_3752564,c_26,118.730408,32.448873,44,m_822
s_3752681,c_50,118.899377,25.432696,60,m_4548
s_3753017,c_28,120.408861,33.337551,44,m_3445
s_3753192,c_30,123.798564,42.367069,45,m_1085
s_3753266,c_6,121.731138,32.602933,60,m_4759
s_3753476,c_28,115.089097,30.690815,40,m_3739
s_3754197,c_25,115.093087,38.931824,54,m_6337
s_3754262,c_2,121.192061,31.799237,58,m_7601
s_3754758,c_30,123.800089,42.367588,45,m_1085
s_3755205,c_25,112.325148,32.688288,45,m_3832
s_3755338,c_50,113.781717,23.338835,55,m_7374
s_3755497,c_34,122.179058,38.427585,34,m_8379
s_3755793,c_36,120.554785,30.8515,49,m_4406
s_3756107,c_43,120.926375,32.149586,60,m_4187
s_3756745,c_30,116.757805,40.736535,44,m_2578
s_3757390,c_19,122.255616,31.351461,58,m_3005
s_3757457,c_1,107.516961,29.738268,57,m_1021
s_3757472,c_28,121.134547,31.197737,44,m_6587
s_3758036,c_34,116.445104,29.229179,40,m_8093
s_3758382,c_1,114.639097,35.552745,58,m_3054
s_3758476,c_28,121.193177,31.800152,47,m_7601
s_3758697,c_34,120.926375,32.149586,41,m_4187
s_3758722,c_38,117.701316,35.132142,43,m_3425
s_3758973,c_38,121.135177,31.197344,47,m_6587
s_3759097,c_38,113.789879,23.833292,46,m_1831
s_3759261,c_26,115.299418,37.576364,44,m_5529
s_3759545,c_28,117.256043,36.899581,41,m_7523
s_3760133,c_49,115.298936,37.576233,60,m_5529
s_3760598,c_34,120.630692,34.09864,40,m_3501
s_3760930,c_27,120.746043,30.815487,40,m_1175
s_3761178,c_34,120.408784,30.535386,39,m_4341
s_3761507,c_34,120.69447,31.953914,40,m_622
s_3762082,c_34,120.999355,30.9087,40,m_5892
s_3762222,c_39,114.517876,30.911651,59,m_1790
s_3762606,c_12,122.177397,38.427514,64,m_8379
s_3762713,c_27,119.125813,25.604949,40,m_4121
s_3763946,c_24,113.790728,23.834103,60,m_1831
s_3764292,c_19,113.819523,34.950396,59,m_2270
s_3765583,c_50,122.34689,31.834329,65,m_690
s_3765648,c_28,119.87417,32.753978,45,m_7973
s_3766026,c_38,122.306938,32.087454,46,m_1409
s_3766354,c_50,122.181677,32.181786,63,m_2415
s_3766446,c_38,115.092422,38.931081,46,m_6337
s_3766754,c_49,106.96453,29.793981,63,m_2224
s_3767227,c_34,120.807994,31.43164,40,m_3528
s_3767500,c_27,117.705898,36.828157,38,m_8344
s_3767532,c_62,104.44152,31.362138,55,m_3019
s_3768076,c_28,123.80047,42.367275,44,m_1085
s_3768116,c_28,120.807754,31.43131,40,m_3528
s_3768841,c_11,116.940624,40.494756,56,m_4828
s_3768888,c_28,120.808756,31.431387,43,m_3528
s_3768925,c_50,120.630035,34.099369,62,m_3501
s_3769092,c_28,118.728025,32.451603,40,m_822
s_3769175,c_28,120.612496,34.055553,41,m_4515
s_3770035,c_34,122.308536,32.088368,40,m_1409
s_3770084,c_136,120.354087,32.350749,57,m_4923
s_3771086,c_29,113.78716,23.832072,47,m_1831
s_3772638,c_28,120.630035,34.099369,43,m_3501
s_3773222,c_49,116.941905,40.496487,63,m_4828
s_3773709,c_6,113.186642,38.379001,62,m_5810
s_3773994,c_30,119.125211,25.603028,34,m_4121
s_3774218,c_36,115.299044,37.5765,47,m_5529
s_3774961,c_26,121.007948,32.322759,46,m_5825
s_3774985,c_15,120.927277,32.148706,60,m_4187
s_3775198,c_28,121.730218,32.60349,44,m_4759
s_3776240,c_28,116.089023,28.771614,43,m_4572
s_3777607,c_26,117.705872,36.829023,44,m_8344
s_3777939,c_13,116.445103,29.229179,54,m_8093
s_3778403,c_29,121.531041,38.215599,46,m_1263
s_3778419,c_28,121.135253,31.198289,44,m_6587
s_3778736,c_26,104.815453,30.963273,47,m_1920
s_3778792,c_50,120.747564,30.816048,67,m_1175
s_3778862,c_30,113.564236,23.159334,45,m_909
s_3779382,c_38,121.326749,31.777092,47,m_4011
s_3779904,c_59,117.255349,36.899537,45,m_7523
s_3780087,c_50,113.186815,38.377918,52,m_5810
s_3780157,c_15,116.443532,29.228815,58,m_8093
s_3780788,c_26,117.70533,36.828341,44,m_8344
s_3780983,c_13,113.81958,34.949465,56,m_2270
s_3781606,c_28,120.55438,30.852739,34,m_4406
s_3781991,c_38,116.089134,28.772917,46,m_4572
s_3783514,c_6,121.002797,30.907204,60,m_5892
s_3784296,c_28,120.55438,30.852739,41,m_4406
s_3784764,c_7,115.09297,38.932196,58,m_6337
s_3784961,c_38,104.44152,31.362138,45,m_3019
s_3785653,c_48,114.518228,30.911848,60,m_1790
s_3785784,c_15,114.435678,23.559164,54,m_4459
s_3786222,c_34,120.329775,32.329426,41,m_626
s_3786452,c_28,114.001505,34.888868,44,m_2267
s_3786884,c_15,121.13517,31.196327,59,m_6587
s_3786904,c_14,120.611808,34.057254,50,m_4515
s_3787317,c_33,116.941006,40.494967,54,m_4828
s_3787948,c_29,122.181221,32.182697,50,m_2415
s_3788083,c_14,119.326629,32.64486,49,m_2182
s_3788130,c_27,121.192571,31.799306,41,m_7601
s_3788495,c_26,121.313125,31.918548,44,m_1375
s_3788701,c_34,104.41582,31.286034,36,m_3517
s_3788705,c_29,116.444039,29.229425,52,m_8093
s_3788822,c_38,116.088855,28.772277,46,m_4572
s_3789036,c_26,113.819464,34.950858,44,m_2270
s_3790469,c_13,116.089988,39.208877,58,m_968
s_3790747,c_38,111.33872,31.21754,45,m_5352
s_3790850,c_28,119.864882,26.660792,40,m_625
s_3791109,c_26,113.789211,23.832506,45,m_1831
s_3791261,c_38,109.265047,35.258806,35,m_7800
s_3791472,c_4,104.441719,31.362204,61,m_3019
s_3792037,c_50,122.34689,31.834329,65,m_690
s_3792176,c_38,121.449431,31.629095,42,m_979
s_3792277,c_13,117.913887,39.589608,57,m_2878
s_3792685,c_50,122.255627,31.351232,64,m_3005
s_3792885,c_28,119.192567,32.424372,42,m_4033
s_3792895,c_38,122.001595,31.516616,38,m_4495
s_3792952,c_38,119.327315,32.645184,45,m_2182
s_3793474,c_38,120.553223,30.852073,44,m_4406
s_3793606,c_50,122.593926,31.582324,60,m_3839
s_3793826,c_38,114.639085,35.552731,44,m_3054
s_3794269,c_15,114.332131,23.305075,58,m_3313
s_3794316,c_28,116.941208,40.496895,44,m_4828
s_3794532,c_38,120.493833,36.454635,40,m_2333
s_3794932,c_38,120.494113,36.454831,40,m_2333
s_3795043,c_38,120.494113,36.454831,46,m_2333
s_3795106,c_36,115.193766,38.540603,50,m_3112
s_3795230,c_28,120.494113,36.454831,36,m_2333
s_3795241,c_53,104.44152,31.362138,63,m_3019
s_3795331,c_38,120.494113,36.454831,44,m_2333
s_3795943,c_38,120.494113,36.454831,46,m_2333
s_3796820,c_56,117.270529,34.855434,53,m_7994
s_3796828,c_47,120.630546,34.098567,61,m_3501
s_3797296,c_15,119.327864,32.644807,60,m_2182
s_3797433,c_49,113.18579,38.378091,56,m_5810
s_3797434,c_34,121.530801,38.214947,40,m_1263
s_3797799,c_28,115.298673,37.57713,36,m_5529
s_3798387,c_15,121.963123,31.652801,70,m_1293
s_3798457,c_28,121.326918,31.777206,44,m_4011
s_3798599,c_34,121.495563,32.081497,36,m_2715
s_3798605,c_34,120.330801,32.328785,40,m_626
s_3798639,c_28,119.327315,32.645184,42,m_2182
s_3798719,c_29,118.238484,32.241087,44,m_9068
s_3799147,c_14,121.447484,31.631181,51,m_979
s_3799168,c_50,122.255599,31.35146,60,m_3005
s_3799397,c_26,120.407298,30.535328,45,m_4341
s_3799435,c_38,116.941905,40.496487,44,m_4828
s_3800093,c_36,113.781616,23.338945,50,m_7374
s_3800588,c_49,116.089859,39.209728,62,m_968
